worker_id,vehicle_type,experience_days,avg_daily_orders,avg_daily_earnings,active_hours_per_day,zone_id,city,state,zone_type,season,rainfall_mm,aqi,temperature,humidity,order_volatility,earnings_volatility,recent_disruption_rate,risk_score,premium_inr
wkr_27720,car,608,29.8,1169.67,8.5,zone_hyderabad_urban,Hyderabad,Telangana,urban,Summer,3.71,218.0,38.4,31.0,0.335,0.285,0.383,0.2588,27.76
wkr_27721,bike,925,14.9,819.61,8.2,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,15.9,112.0,28.5,91.4,0.109,0.088,0.241,0.1618,24.85
wkr_27722,car,1321,21.8,1827.21,8.3,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,3.03,41.0,39.3,60.5,0.515,0.484,0.065,0.1151,23.45
wkr_27723,car,174,11.0,745.07,8.8,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,25.75,118.0,26.2,88.9,0.393,0.373,0.33,0.3064,29.19
wkr_27724,bike,1325,22.3,1261.65,9.9,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.02,35.0,20.0,76.7,0.098,0.087,0.017,0.0089,20.27
wkr_27725,two_wheeler,1239,10.0,848.58,8.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.6,148.0,24.3,41.0,0.062,0.057,0.347,0.1809,25.43
wkr_27726,bike,679,18.3,916.01,5.2,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.01,71.0,40.6,26.1,0.242,0.277,0.075,0.0969,22.91
wkr_27727,bike,1141,22.1,796.2,6.1,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.44,377.0,20.8,50.0,0.464,0.41,0.392,0.3591,30.77
wkr_27728,two_wheeler,323,23.8,889.85,6.2,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,0.01,66.0,29.6,53.8,0.355,0.412,0.159,0.1263,23.79
wkr_27729,bike,872,4.2,266.95,5.5,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,0.93,129.0,16.2,54.5,0.17,0.181,0.234,0.1474,24.42
wkr_27730,two_wheeler,262,11.9,521.89,5.6,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,1.69,87.0,29.2,60.1,0.34,0.325,0.31,0.1487,24.46
wkr_27731,bike,644,16.9,775.56,11.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,0.8,132.0,40.1,27.2,0.253,0.205,0.164,0.157,24.71
wkr_27732,bike,169,2.0,178.48,9.0,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,20.73,131.0,29.9,76.1,0.438,0.465,0.421,0.3135,29.41
wkr_27733,two_wheeler,276,12.0,458.35,5.4,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.25,210.0,19.7,56.4,0.211,0.171,0.401,0.2179,26.54
wkr_27734,two_wheeler,1392,17.7,765.42,7.7,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.32,126.0,21.9,51.4,0.149,0.138,0.185,0.1182,23.55
wkr_27735,two_wheeler,1430,10.9,506.13,8.6,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.06,104.0,23.2,22.0,0.42,0.392,0.102,0.1243,23.73
wkr_27736,car,1210,16.8,980.26,8.5,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,1.24,117.0,19.3,51.8,0.116,0.133,0.651,0.2435,27.31
wkr_27737,bike,531,20.4,1205.66,9.4,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.2,72.0,22.6,40.2,0.568,0.559,0.084,0.1423,24.27
wkr_27738,two_wheeler,95,22.9,1468.31,8.3,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,1.88,83.0,39.1,49.6,0.268,0.314,0.121,0.1325,23.97
wkr_27739,car,117,10.1,643.08,8.5,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,1.94,150.0,27.5,67.6,0.366,0.435,0.267,0.2181,26.54
wkr_27740,two_wheeler,389,23.4,1010.11,9.1,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,0.51,161.0,39.3,48.4,0.112,0.124,0.417,0.2178,26.53
wkr_27741,car,953,12.1,308.55,12.1,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,0.48,159.0,34.5,27.4,0.259,0.208,0.19,0.1733,25.2
wkr_27742,bike,1497,18.6,934.31,9.9,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,2.78,40.0,33.2,46.7,0.412,0.423,0.184,0.1439,24.32
wkr_27743,two_wheeler,1035,25.3,1261.51,7.7,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,1.27,85.0,34.6,43.2,0.565,0.559,0.171,0.1553,24.66
wkr_27744,two_wheeler,188,14.2,1058.43,8.1,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.37,143.0,32.2,20.3,0.245,0.201,0.069,0.1175,23.52
wkr_27745,car,335,16.7,1031.05,5.5,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,3.8,161.0,30.0,94.4,0.244,0.29,0.183,0.1633,24.9
wkr_27746,bike,1312,18.7,743.99,6.9,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,1.1,160.0,37.2,43.9,0.223,0.233,0.252,0.2343,27.03
wkr_27747,car,1202,13.1,976.12,9.1,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.36,175.0,44.7,10.0,0.113,0.135,0.154,0.1799,25.4
wkr_27748,two_wheeler,183,16.0,795.68,6.0,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,5.37,64.0,29.3,57.4,0.104,0.106,0.488,0.1877,25.63
wkr_27749,car,1380,17.7,1054.69,9.9,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,2.32,62.0,27.3,48.8,0.173,0.17,0.193,0.0998,22.99
wkr_27750,bike,318,16.2,1099.87,7.2,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,0.28,68.0,18.7,41.0,0.149,0.147,0.077,0.0656,21.97
wkr_27751,two_wheeler,231,3.5,393.16,7.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.67,59.0,19.2,45.5,0.33,0.29,0.114,0.1038,23.11
wkr_27752,bike,308,15.9,915.42,7.4,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,1.36,31.0,40.6,65.1,0.466,0.556,0.248,0.1366,24.1
wkr_27753,car,303,7.0,429.68,9.5,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,0.09,78.0,30.7,71.6,0.209,0.223,0.168,0.1068,23.21
wkr_27754,bike,207,11.5,569.69,9.6,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,1.91,88.0,16.8,64.4,0.253,0.293,0.196,0.0925,22.78
wkr_27755,two_wheeler,1034,19.1,1147.48,10.5,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,2.26,153.0,26.1,58.6,0.281,0.291,0.19,0.1525,24.58
wkr_27756,bike,513,10.3,562.27,10.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,1.38,67.0,23.5,41.2,0.083,0.095,0.125,0.0684,22.05
wkr_27757,two_wheeler,590,8.8,373.1,7.8,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.26,89.0,33.0,45.2,0.101,0.085,0.196,0.1049,23.15
wkr_27758,car,592,8.0,590.01,8.5,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,0.81,56.0,39.2,37.8,0.718,0.84,0.38,0.2392,27.18
wkr_27759,two_wheeler,1304,6.9,513.61,8.3,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,0.63,104.0,25.6,78.8,0.419,0.354,0.154,0.1693,25.08
wkr_27760,car,1326,16.6,550.56,11.2,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.13,131.0,19.2,52.9,0.508,0.511,0.388,0.2463,27.39
wkr_27761,car,841,13.9,602.79,8.0,zone_hyderabad_urban,Hyderabad,Telangana,urban,Summer,1.26,153.0,40.8,24.6,0.156,0.175,0.285,0.1613,24.84
wkr_27762,bike,218,22.0,515.19,9.5,zone_pune_urban,Pune,Maharashtra,urban,Summer,1.91,132.0,39.1,42.3,0.311,0.28,0.223,0.1872,25.62
wkr_27763,bike,135,16.0,329.67,7.2,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,4.56,192.0,29.6,81.0,0.36,0.336,0.465,0.2581,27.74
wkr_27764,car,1118,18.4,933.48,9.2,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,8.34,206.0,25.8,72.5,0.415,0.451,0.361,0.27,28.1
wkr_27765,car,922,11.2,1076.5,6.7,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,0.88,87.0,25.8,89.6,0.643,0.71,0.136,0.1742,25.23
wkr_27766,bike,1077,18.4,840.52,7.1,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,1.75,47.0,35.7,51.2,0.296,0.248,0.393,0.1815,25.44
wkr_27767,bike,977,23.9,879.47,5.5,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.23,209.0,15.6,56.5,0.233,0.209,0.665,0.309,29.27
wkr_27768,bike,281,21.8,794.31,12.1,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.28,78.0,23.5,51.9,0.095,0.081,0.199,0.1089,23.27
wkr_27769,car,1239,14.0,596.71,7.7,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,1.03,51.0,35.7,40.1,0.278,0.288,0.258,0.1258,23.77
wkr_27770,car,1372,6.9,644.12,6.8,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,0.38,53.0,32.7,49.4,0.496,0.432,0.201,0.1378,24.14
wkr_27771,bike,807,15.8,831.2,8.9,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,1.59,96.0,40.9,47.9,0.193,0.157,0.121,0.0718,22.15
wkr_27772,bike,32,16.0,708.13,6.2,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,1.13,60.0,24.7,59.3,0.436,0.407,0.302,0.1819,25.46
wkr_27773,car,53,12.7,1266.77,9.8,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,13.68,109.0,25.8,75.2,0.213,0.234,0.671,0.3338,30.01
wkr_27774,two_wheeler,1354,19.3,700.41,8.4,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Summer,1.94,93.0,36.8,50.5,0.181,0.191,0.264,0.1733,25.2
wkr_27775,bike,359,18.5,585.21,5.7,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Winter,0.46,105.0,21.3,33.8,0.178,0.145,0.103,0.0971,22.91
wkr_27776,bike,719,15.2,690.57,8.2,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,31.38,75.0,25.2,85.6,0.217,0.188,0.221,0.2526,27.58
wkr_27777,car,624,18.3,1445.01,5.8,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,81.0,60.0,26.8,100.0,0.361,0.393,0.169,0.3813,31.44
wkr_27778,car,51,11.6,955.99,10.0,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,8.37,260.0,43.7,27.1,0.098,0.09,0.351,0.228,26.84
wkr_27779,car,1047,14.9,1021.08,13.4,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.95,437.0,25.0,54.9,0.187,0.224,0.365,0.306,29.18
wkr_27780,two_wheeler,890,18.1,958.92,8.6,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.18,164.0,15.7,32.8,0.192,0.176,0.17,0.1482,24.45
wkr_27781,bike,1185,22.5,760.55,8.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,7.36,212.0,26.8,75.0,0.283,0.272,0.379,0.2699,28.1
wkr_27782,car,209,17.7,678.09,7.2,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,2.07,132.0,20.2,53.8,0.099,0.086,0.364,0.1613,24.84
wkr_27783,bike,1141,9.6,541.31,8.1,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.86,108.0,20.1,47.7,0.195,0.179,0.041,0.0852,22.56
wkr_27784,bike,1260,12.5,623.01,7.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.2,83.0,17.0,47.8,0.145,0.12,0.097,0.077,22.31
wkr_27785,bike,1457,15.6,1109.74,5.5,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.64,114.0,18.2,56.0,0.186,0.155,0.161,0.0924,22.77
wkr_27786,car,426,20.5,850.8,5.9,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.96,148.0,21.2,40.3,0.31,0.366,0.233,0.1853,25.56
wkr_27787,two_wheeler,459,14.6,954.5,11.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,1.8,69.0,39.5,33.6,0.333,0.369,0.353,0.1967,25.9
wkr_27788,two_wheeler,371,8.8,570.49,8.5,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,2.88,128.0,20.8,52.6,0.179,0.213,0.503,0.2468,27.41
wkr_27789,bike,1056,31.6,1048.86,10.2,zone_pune_urban,Pune,Maharashtra,urban,Winter,0.68,126.0,19.2,48.4,0.322,0.33,0.197,0.137,24.11
wkr_27790,car,1432,13.8,673.38,10.2,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.58,130.0,43.5,10.0,0.258,0.207,0.198,0.1434,24.3
wkr_27791,bike,792,17.5,823.29,5.4,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,2.1,209.0,26.8,76.1,0.354,0.3,0.412,0.2654,27.96
wkr_27792,car,783,15.8,1320.78,8.9,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,7.88,105.0,27.6,79.6,0.283,0.298,0.078,0.1613,24.84
wkr_27793,bike,1474,24.6,596.58,8.4,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,2.5,150.0,27.9,71.2,0.296,0.263,0.206,0.1807,25.42
wkr_27794,bike,469,12.3,764.69,8.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,52.43,108.0,30.4,89.5,0.409,0.475,0.133,0.3428,30.28
wkr_27795,two_wheeler,563,14.6,669.25,7.9,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.67,66.0,17.1,53.3,0.358,0.425,0.168,0.1341,24.02
wkr_27796,bike,450,23.2,1541.45,8.2,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,7.54,93.0,31.6,74.2,0.633,0.716,0.044,0.1658,24.97
wkr_27797,two_wheeler,485,11.9,474.72,6.0,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.7,98.0,16.0,68.3,0.432,0.465,0.205,0.1588,24.76
wkr_27798,two_wheeler,738,17.0,708.59,9.4,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,1.24,38.0,36.7,47.5,0.189,0.209,0.041,0.0609,21.83
wkr_27799,two_wheeler,559,10.7,605.77,9.6,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Monsoon,2.61,171.0,31.1,55.0,0.422,0.41,0.233,0.2107,26.32
wkr_27800,two_wheeler,893,19.0,697.14,7.2,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Summer,0.54,70.0,38.0,57.9,0.196,0.214,0.061,0.0408,21.23
wkr_27801,two_wheeler,1447,26.9,1106.2,4.9,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,8.8,91.0,25.7,72.3,0.135,0.141,0.222,0.1433,24.3
wkr_27802,two_wheeler,1201,16.6,485.55,7.5,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.49,107.0,22.7,52.4,0.228,0.201,0.137,0.1322,23.97
wkr_27803,bike,1354,23.2,954.5,7.8,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Monsoon,59.6,178.0,25.6,70.1,0.395,0.457,0.306,0.3965,31.89
wkr_27804,two_wheeler,230,13.3,860.44,5.2,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,11.3,61.0,29.1,73.8,0.136,0.138,0.335,0.1939,25.82
wkr_27805,two_wheeler,1380,16.7,768.4,9.3,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.43,97.0,16.8,40.6,0.199,0.215,0.328,0.1561,24.68
wkr_27806,two_wheeler,327,23.4,996.31,4.3,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,5.61,130.0,26.6,87.8,0.344,0.32,0.254,0.1919,25.76
wkr_27807,bike,927,12.9,936.24,7.5,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,31.71,97.0,27.1,92.3,0.124,0.132,0.14,0.1753,25.26
wkr_27808,two_wheeler,1167,19.6,499.56,7.3,zone_pune_urban,Pune,Maharashtra,urban,Summer,0.76,109.0,41.5,49.8,0.146,0.132,0.053,0.0896,22.69
wkr_27809,car,151,14.2,854.59,10.3,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,2.82,38.0,20.6,59.9,0.142,0.121,0.301,0.1033,23.1
wkr_27810,two_wheeler,130,9.1,496.34,11.4,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.26,176.0,42.9,22.3,0.087,0.082,0.154,0.1184,23.55
wkr_27811,bike,1106,13.2,548.89,6.0,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,81.22,51.0,25.6,100.0,0.289,0.271,0.259,0.437,33.11
wkr_27812,car,907,16.1,1235.96,8.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,0.33,77.0,17.3,50.4,0.471,0.426,0.263,0.1813,25.44
wkr_27813,car,971,17.1,959.13,7.6,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Summer,1.97,130.0,33.2,27.0,0.194,0.17,0.12,0.12,23.6
wkr_27814,two_wheeler,1254,21.5,1445.31,5.4,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.48,122.0,24.5,56.3,0.149,0.16,0.125,0.1078,23.23
wkr_27815,car,1009,17.0,1237.01,7.9,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,10.42,146.0,25.9,72.6,0.162,0.188,0.275,0.1931,25.79
wkr_27816,car,1340,16.2,1217.93,8.1,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,1.11,143.0,37.7,44.7,0.125,0.124,0.34,0.1729,25.19
wkr_27817,two_wheeler,533,12.4,727.02,8.1,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,1.26,472.0,20.5,40.1,0.619,0.729,0.229,0.4087,32.26
wkr_27818,car,431,17.2,866.47,7.9,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.3,128.0,42.5,17.1,0.357,0.355,0.389,0.2521,27.56
wkr_27819,bike,1164,17.2,847.38,5.3,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,0.73,171.0,26.5,61.0,0.327,0.368,0.107,0.1115,23.35
wkr_27820,car,846,13.6,820.09,9.1,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,1.59,167.0,37.6,24.0,0.353,0.402,0.404,0.256,27.68
wkr_27821,car,336,16.8,1158.77,7.5,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.45,172.0,23.8,29.4,0.333,0.28,0.314,0.2186,26.56
wkr_27822,two_wheeler,946,23.8,651.99,9.6,zone_hyderabad_urban,Hyderabad,Telangana,urban,Winter,0.33,212.0,22.8,55.6,0.156,0.139,0.428,0.2512,27.54
wkr_27823,car,918,17.8,797.34,9.3,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.02,487.0,24.7,40.2,0.322,0.321,0.334,0.3347,30.04
wkr_27824,bike,743,18.2,564.82,8.4,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.24,172.0,47.7,10.0,0.169,0.189,0.167,0.1587,24.76
wkr_27825,two_wheeler,540,9.8,643.78,7.4,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.88,77.0,22.4,72.1,0.136,0.153,0.299,0.1717,25.15
wkr_27826,bike,1330,23.2,951.75,6.5,zone_hyderabad_urban,Hyderabad,Telangana,urban,Summer,6.5,196.0,35.4,29.1,0.268,0.296,0.269,0.2297,26.89
wkr_27827,car,1290,3.1,330.84,9.5,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Winter,0.11,119.0,16.6,46.5,0.207,0.191,0.277,0.1543,24.63
wkr_27828,car,1034,6.7,412.23,8.5,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Monsoon,15.1,164.0,31.2,83.9,0.372,0.438,0.317,0.2466,27.4
wkr_27829,car,767,16.8,938.29,8.7,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.23,263.0,24.2,54.6,0.261,0.232,0.268,0.2432,27.3
wkr_27830,car,1266,8.0,408.14,6.8,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Summer,1.32,59.0,36.0,38.1,0.42,0.423,0.095,0.1158,23.47
wkr_27831,bike,1087,11.7,655.11,6.3,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.32,105.0,41.1,10.0,0.23,0.212,0.284,0.1717,25.15
wkr_27832,bike,92,13.0,392.95,9.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.13,113.0,23.9,56.3,0.285,0.301,0.259,0.1722,25.17
wkr_27833,two_wheeler,622,10.5,750.48,5.6,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Summer,2.12,108.0,35.4,41.8,0.348,0.312,0.308,0.1701,25.1
wkr_27834,car,748,23.6,1012.22,5.0,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,5.08,55.0,22.5,71.5,0.472,0.477,0.06,0.141,24.23
wkr_27835,bike,979,20.0,910.52,8.1,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Winter,0.42,61.0,21.0,53.4,0.163,0.144,0.07,0.0946,22.84
wkr_27836,two_wheeler,866,8.4,352.98,6.7,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,0.3,99.0,24.9,72.9,0.255,0.267,0.246,0.1571,24.71
wkr_27837,bike,409,17.2,658.54,10.1,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,0.83,55.0,18.7,52.6,0.069,0.056,0.145,0.0668,22.0
wkr_27838,two_wheeler,950,19.4,802.91,6.7,zone_jaipur_dry,Jaipur,Rajasthan,dry,Summer,0.18,153.0,42.4,29.8,0.173,0.144,0.283,0.1884,25.65
wkr_27839,bike,939,23.2,1039.57,7.7,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,6.08,185.0,31.3,87.1,0.157,0.147,0.305,0.2504,27.51
wkr_27840,bike,1403,7.9,256.42,8.5,zone_jaipur_dry,Jaipur,Rajasthan,dry,Monsoon,0.92,74.0,30.8,65.2,0.453,0.387,0.273,0.1693,25.08
wkr_27841,car,1262,16.3,997.16,7.2,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,4.4,87.0,36.0,36.9,0.266,0.243,0.299,0.2011,26.03
wkr_27842,car,168,18.6,972.32,8.7,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.02,171.0,43.8,10.0,0.34,0.404,0.143,0.1458,24.38
wkr_27843,bike,1365,6.3,307.85,10.4,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,0.37,70.0,35.4,35.8,0.21,0.246,0.381,0.1571,24.71
wkr_27844,bike,911,12.8,840.81,7.8,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Monsoon,4.73,128.0,29.5,91.1,0.267,0.319,0.198,0.1755,25.26
wkr_27845,car,496,9.0,677.71,7.2,zone_jaipur_dry,Jaipur,Rajasthan,dry,Winter,0.2,128.0,22.5,30.7,0.096,0.079,0.136,0.0996,22.99
wkr_27846,bike,471,13.7,497.55,7.8,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Summer,2.44,175.0,41.9,49.4,0.126,0.143,0.252,0.1902,25.71
wkr_27847,bike,117,11.8,831.43,6.5,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Monsoon,0.19,71.0,28.8,72.2,0.412,0.408,0.178,0.1409,24.23
wkr_27848,two_wheeler,554,21.4,1583.16,7.8,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Monsoon,33.33,94.0,31.0,83.9,0.131,0.114,0.5,0.272,28.16
wkr_27849,two_wheeler,143,7.2,425.48,7.5,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,50.44,50.0,26.7,100.0,0.337,0.341,0.311,0.3418,30.26
wkr_27850,two_wheeler,340,13.0,746.95,8.8,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Summer,0.87,105.0,33.9,33.3,0.227,0.25,0.167,0.1158,23.47
wkr_27851,car,997,21.3,904.05,11.0,zone_bengaluru_urban,Bengaluru,Karnataka,urban,Winter,0.03,195.0,16.5,44.9,0.174,0.15,0.299,0.2091,26.27
wkr_27852,bike,747,13.9,745.91,11.3,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,1.18,105.0,42.3,12.0,0.339,0.288,0.421,0.2297,26.89
wkr_27853,car,590,21.7,1511.85,6.8,zone_mumbai_coastal,Mumbai,Maharashtra,coastal,Winter,0.6,56.0,20.2,59.6,0.216,0.187,0.124,0.1002,23.01
wkr_27854,car,1128,3.0,353.06,8.1,zone_coimbatore_tier2,Coimbatore,Tamil Nadu,tier2,Summer,1.08,118.0,37.9,30.6,0.606,0.54,0.522,0.2559,27.68
wkr_27855,two_wheeler,463,34.6,1085.26,8.4,zone_pune_urban,Pune,Maharashtra,urban,Monsoon,2.39,209.0,27.0,84.1,0.177,0.174,0.584,0.303,29.09
wkr_27856,bike,73,21.0,911.25,8.2,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Winter,1.86,70.0,17.7,64.7,0.107,0.112,0.308,0.149,24.47
wkr_27857,bike,997,12.8,366.9,8.8,zone_pune_urban,Pune,Maharashtra,urban,Summer,0.46,137.0,33.4,44.1,0.357,0.329,0.436,0.2266,26.8
wkr_27858,bike,855,16.9,746.97,10.1,zone_kolkata_coastal,Kolkata,West Bengal,coastal,Monsoon,148.11,85.0,29.3,100.0,0.639,0.69,0.487,0.644,39.32
wkr_27859,car,743,17.2,1128.79,7.7,zone_delhi_pollution_heavy,Delhi,Delhi,pollution_heavy,Winter,0.07,485.0,19.6,48.3,0.204,0.166,0.311,0.3446,30.34
wkr_27860,bike,1382,18.9,943.19,5.3,zone_ahmedabad_dry,Ahmedabad,Gujarat,dry,Summer,0.34,175.0,40.7,10.0,0.4,0.37,0.686,0.3404,30.21
wkr_27861,bike,100,17.8,1061.02,6.9,zone_indore_tier2,Indore,Madhya Pradesh,tier2,Winter,0.15,96.0,20.0,50.5,0.565,0.567,0.298,0.1605,24.82
wkr_27862,two_wheeler,1162,16.5,580.12,8.6,zone_chennai_coastal,Chennai,Tamil Nadu,coastal,Monsoon,120.03,95.0,28.6,96.8,0.303,0.247,0.411,0.5102,35.31
wkr_27863,bike,494,11.4,810.27,6.5,zone_lucknow_tier2,Lucknow,Uttar Pradesh,tier2,Winter,4.27,147.0,15.4,53.1,0.197,0.16,0.081,0.1383,24.15
